id,name,screen_name,description,lang,img_path
1195291552752553986,RachTheConservative🌴🌟 🇺🇸 💖,rightwingRach,"🌴🌟 🇺🇸 💖
Christian.  CUTEservative. Full-time patriot. 
🇺🇸",en,
4818875619,Riley Keaton,RileyKeatonWV,"Delegate, West Virginia Legislature. Fighting for our jobs, values, and communities. Camping Director @DWC1850, leading youth to Him & His Church. #wvpol",en,
1086053403376144384,Riley Rogue,RileyRogue,"I value Life, Liberty, Pursuit of Happiness, Individual Thought & Expression. 🇺🇸  #GodBlessAmerica",en,
797219666,Patriot Party @redheadfromFL,Ripchord12,#americafirst #deplorable #ruleoflaw #Trump,en,
2789478210,Soarfeet,RIred61,simply using acquired wisdom and speaking my mind. if you don't like it that's your problem if you do FOLLOW BACK/Aging gracefully with a vengeance,en,
883008827054067712,MyCommonSense,RisingStarsBox,"Observations and 3rd level thinking
#MAGA
#KAG
#PROLIFE",en,
2827732377,RF WILLIAMS ✝️🇺🇲🇺🇲,ritawilliams527,Proud Trump supporter! 🚂,en,
15711730,Terri,River_City,Married; Mother; Army vet; ASL user; Conservative; Anti-Communist; Libertas Justitia Veritas; America First,en,
770994486130438145,J.B.,rjb1818,#PATRIOT #CONSERVATIVE #BuildTheWall #AmericaFirst  #TrumpIsThePeoplesPresident,en,
707982762330996736,RJ,rjblacktx,Liberalism is a mental disorder.,en,
1019051198177947649,Roberta Johnson,RJohnsonUSA,"MOTHER, WIFE, DAUGHTER, SISTER. LOVE GOD, FAMILY & COUNTRY. Legal Immigrant PROUD PATRIOT #MAGA",en,
535284484,Robin Wilson,rkastenwilson,"wife, mother, retired home school mom,  Jesus and America are the best!",en,
3496942214,R.L.V 🇺🇸❤️🤍💙🇺🇸,RL_Vegan,Right-Leaning 🇺🇸 Vegan 🍓,en,
1102054685106753541,RedLady9875,RLady9875,Wife. Mom. Sentenced to live in sunny Ohio.,en,
840844553104064512,“Q”ueenSized ♥️Mama,Rlewis5557,your negativity will be blocked. stay positive my friends. love God. ♥️🇺🇸💙the Oracle. you will see it when you believe it. find me on Par Ler. and G ab.,en,
41253462,RL Perez (Rural America 4ever),rlperez1995,"Here to live out loud. Never hold back what you really want to say.
USAF veteran and passionate Christian.",en,
897243533886857216,Richard Lukens,rlukens32,"Retired.
Trump supporter",en,
115583150,Rosa Pace,rmpace,We believe that success is built one client at a time.,en,
1202622299830140929,Ruthie,RmsJasmine,"Mom, nanny, Catholic, pro-life, proud American, LEO mom 
President Donald J Trump is the greatest president EVER!",en,
306887713,Mary Wireman,rmwire,My family is the most important thing to me. I hate liars & bullies. Please do not DM me. I will block you if you are too stupid to have a conversation with.,en,
297014456,SkylarMia 🐶🐾❤️,rn7lexi,"#TrumpWon #BidenIsNotMyPresident 
Adopt a shelter/rescue animal...save a life! 🐶🐱 
Parler:@rn7lexi. Gab: @rn7lexi CloutHub: @skylarmia",en,
545368833,👻💯JUST THE TRUTH💯👻,RNVthree,"Lived in Laredo Tx 4 years
I will follow all Patriots back💯
Deep state believer.
#KAG 2A #TRUMP
Followed by @catturd2 @realmattcouch @Floridadude297   🇨🇿",en,
945499180637872129,William Roger Veytovich,RoastlordBills,Just a meme lord ready to free Twitter from censorship oppression and make it dank again!,en,
22740804,Robby Montoya (Pro/Noun),RobbyMontoya,"Sr. Journalist @TexasScorecard ; John 3:16; Got Tips? TipsBlackBriar@protonmail.com; ""Free people, not unaccountable politicians solve problems,"" Ross Kecseg.",en,
2439078403,Chase,Robchaw,Learning my way through the fierce reality of trading! In no way is anything I post financial advice. #Trump2020,en,
1084465057466122240,🇺🇸Robert Milton 🇳🇱,Robert_Milton36,"Freedom Fighter, Conservative, Republican, Strong believer of the First and Second Amendment, Father, Husband.",en,
824786634231136258,Robert Savann,robert_savann,"Republican, 4 daughters & 1 Son. Married. 100 % Supporter of the POTUS, #KAG,  #TRUMP2020 , #MAGA , & #CONSERVATIVESTRONG
No Porn  No DM.  IFBAP",en,
20488054,Robert Brack,robertbrack,I have always had a lot to say and to remain quiet is not me!,en,
376885232,"Dr. Bill Gates, Eugenicist",robertpgill,Patriot🇺🇸. Conservative Libertarian🏛. Boilermaker. 🚂BlueJackets fan🏒Lover of golf🏌️‍♂️ TRUMP WON. BIDEN CHEATED.,en,
30250938,Keith Roberts 🇺🇸,Roberts175,"Parler@KeithR -Husband, Father, Conservative, Christian, (ret)OIF/OEF Vet, Small Business Owner -as for me and my house.Jsh24:15 College Station, TX #MAGA 🇺🇸",en,
1142294541573197830,Robert Schlueter,RobertSchluet14,"Helicopter& Airplane Pilot,Former US Army Aviator ,Biker on my Triumph Tiger 1200XC",en,
1265476982655135744,§BuddyDog #Bitcoin,RobertY28178586,AMERICA FIRST - Texas land surveyor. God is in charge. #SaveOurRepublic #Bitcoin §BuddyDog,en,
1058865688834699265,Robin P. Patriot,Robin_P_Patriot,"I have ideas on how to balance the federal budget, heal the sick, unite all Americans and save the World. In the meantime, I need a place to post my memes.",en,
2785767790,GratefulAmerican,robinsondebby1,"I stand with God, President Trump, Veterans and the Blue #KAG Followed by: Good People, Patriots(every single one) Following: The Same",en,
2751374997,Robert Olivo,robolivo,"🇺🇸Follower of Jesus, Husband to my amazing beautiful Wife, Veteran USN (Boatswain Mate), Texan, Dad, Red Raider, and a tennis coach. #MAGA #trump2020",en,
229262835,David Mills,Roboviper,Principal-The Rhino Fund. Buckeye. Golfer. Former Viper driver and lover of Real Margarita Glasses.,en,
73252408,Rob Trishman Jr.,RobTmanJr,"That is my understanding, yes.",en,
15367102,President Elect Rockbetter,Rockbetter,"I believe I can see the future, cause I repeat the same routine",en,
130803621,⚡️Thunder Dan⚡️,RockinRollRebel,"The Frontline Is Everywhere. Drain The Swamp. 🚀, Cash App. $FunnyDanny",en,
864395005728874496,Free (Amen),Rodlfree,Staying here to support freedom and believers. God before country!,en,
182801679,Rod Monasterio,Rodmonas,"Victory at all costs, victory in spite of all terror, victory however long and hard the road may be; for without victory there is no survival. W Churchill",en,
904192565959950336,Roger Kinkaid,rogerkinkaid,"Falcon Pilot, Challenger 604 Pilot, Global Lead Challenger 604 DFW",en,
1196133331433394177,Rogue Q,RogueQ5,"My name is Quinn. NY Republican! Love my husband, family, life and my president. #Trump2020 #MAGA #KAG 🇺🇸",en,
928408436,Jared Fuchise 🇺🇸,RokettoHitsuji,Follow @Masura on Parler. My pronouns are fuck/you.,en,
106623354,Mrs.Swift85,romainestchives,"Educator, wife/mother, former Los Angelino. Escaped Hollywood biz for Pacific NW. Political Junky can't talk politics at work. A Republitarian.",en,
825858389955600385,Romina Guzman,RominaG81779894,"BLACK HISPANIC AMERICAN 🇻🇪🇵🇷🇺🇸
""El Sueño Venezolano Murió Cuando el Gobierno Socialista Invadió"".
LA FLORIDA ES LIBRE !",en,
708116652320116736,Aloysius Beauregard,RommelRoo,"Blood bought, saved by Grace! No Facebook, rarely use cellphone, only got on Twitter to participate in the new era of politics. TRUMP 2016! Joined March 2016.",en,
2305620300,ron_raim,ron_raim,NO LISTS #Awakened. RealNews not FakeNews. Politics. Libertarian #MAGA Trump IS my President . #Draintheswamp 🇺🇸❤️,en,
17841533,Ron Burk,ronburk,Working away on The Pop Psychology of Programming. Likes and retweets are how I use Twitter to keep notes.,en,
15040726,Ron Hooper,ronhooper,"Western Regional Director , US Term Limits",en,
1493434988,Ronicia Gump,RoniciaGump,"Stay at home wife. I love my husband for life! My children are my greatest accomplishments! My only hope, Christ is at work in me. #AnchorYourSoulInTruth ✝️⚓️",en,
1524758390,RJ Krenta,ronjonnj01,"This is my backup acct for when main @ronjohnnj is in the twitter gulag, iam alive and well ready to raise hell #TGDF",en,
1249052950552592385,veronica davison,ronnieallgrown,Wife Mother Grandma Patriot #MAGA #HugeTrumpsupporter,en,
912008978388983808,RMorr50912,RonnieM50912,"BTC bc1qstak3vq7yzdvsrvnz8xkh2qwzsv39yqme972sm @rmorr50912 on Parler, Gab",en,
72153970,Ronaldsway,ronniethed,Trying to be a human being - not a human doing!!!,en,
26806797,Ronni Roye,RonniSuzanne,Believer. Mama. Daughter. Sister. Friend. Sports Fanatic. Marketer. Music Lover. Animal Advocate. Roll Tide. Go Yankees.,en,
45154536,ron reason,ronreason,"PDX and RHO 
🌊⛰️⛷️🥾🏳️‍🌈",en,
865422260,Gian,Rosaesque,🇺🇸 MAGA 🇺🇸 A conservative stuck in California for the moment,en,
16539112,CassandraTy,rosannepm,"✝️Follower of our Lord Jesus Christ, #Pro-Life Catholic #Christian, Married, RN. Traditional Conservative American",en,
935336821743026176,Rose Capuano,RoseCapuano88,"Wife, mother, grandmother, business owner, Family First Humanitarian. Conservative Republican.Trump Maga KAG Trump Supporter",en,
1230619862667530241,CoffeeLife69,RosenbloomPaula,"Christian, American patriot, animal lover, wife, mother",en,
703260581739044864,rosieaskswhy,roseross1958,"👀 What the Hell is Going On? 👀  #AmericaFirst #ElectionFraud #ColorRevolution DON'T BE NAIVE - the ""news"" is a lie, politicians hate you & want you muzzled.",en,
1110658564505436162,📿 Miss Em📿,RosetaniLiving,Social Fiscal Legal Environmental & Military Conservative Wife Mother Daughter ✝️Trad Cath✝️ 🇺🇸Proud American🇺🇸,en,
53306833,Debra Grosso,Rosetreeme,"I like travel, beaches, genealogy & animals. Rescue & foster. Stop the Yulin Dog Meat Fest! Proud Democrat! FBR-NO DM'S OR BLOCKED! No direct messages!!!",en,
255073628,🇺🇲 Rosalie J Calhoun🌹,rosierjc,"Following, RTs, & links ≠ endorsement!",en,
818107593851863042,Stuart Rotramel,Roto1960,"Christian, Born again. All glory to God and to Jesus Christ the Son and to the Holy Spirit! Former military. 🙏Thank you Jesus for Trump!🇺🇸 Pro-Life!!",en,
3288127519,Roxanne Ramsey,Roxanne22Ramsey,"Dare To Dream! Navy raised & married my best friend a Jarhead😘 God Bless 🙏🏻our military, our Heroes, our Guardian Angels & never forget their sacrifices🇺🇸",en,
973797997195689985,Roxanne Hoge,RoxanneForAD46,"Mom of 4, Wife of 1. Believer in Common Sense. I want CA to be livable & make sense, I'm working with http://legacyrepublicans.org & http://lagop.org. Be happy!",en,
1217485943742943233,R.P. Enheim,RPEnheim,"America First / Nationalist / Capitalist

RPEnheim@protonmail.com",en,
36894919,Polyslomech 🇺🇸,rrodartejr,Engineer • Patriot • #LatinosForTrump,en,
548828785,Lynn McDonald,RRRebelracing74,"Love racing yes I race. I do pageants. I also like to sit around the fire on a tailgate drinking beer. I love God, America, Freedom and my 2A. Patriot! 🚫 dm's",en,
32146244,BeachGrl,rschgeek3,Jesus Follower 🙏 | ❤️ God & Country 🇺🇸 | Mama to 🐶😸,en,
362146412,♦♣♥♠,RTM_OLD21PLAYA,RTM,en,
3015828635,Robert Taylor,RtTwu,"President of TWU Local 700; WPEB 88.1 F.M., and simulcast on W236CL 95.1 F.M., Co-host on the Jasper Jones Show, bi-Sun., 5pm to 9pm",en,
3189979417,🇺🇸Motor City Chick Text Trump to 88022🇺🇸,ruanurd,Passionate TRUMP supporter. #2A #BuildTheWall #NoAmnesty #AmericaFirst Animal Lover🐶,en,
1491911341,Rubans Rouges Dance® 🎀,RubansRouges,"#ExecBoard @RealNoelleRose @filmkomposer @jaydenandressen #Triumph #Emmys
#AwakeningsAndBeginningsDanceFestival #AwakeningAward #RedRibbons #AntiSexAbuse",en,
838539031885594624,Sonya Hoffman,RubbinIsRacing3,HORSES~EARNHARDT~NASCAR~FREEDOM,en,
796880528565735424,JKelliBar✝️💗✨,RubyMagnolia1,🇺🇲⭐🇺🇲⭐🇺🇲,en,
1317865058,Rudy Gonzalez,rudyg49,Common Sense Business Executive,en,
25353979,Julie Nickerson,rufflifeusa,Founder/Owner of the Ruff Life and CEO/President of Ruff Life Charities,en,
3337129282,Claudia RQ,Ruiz_Fam04,I'm watching and making my own conclusions,en,
42704853,Rush,rush1979,"Biden/Harris 🇺🇸  I'm 🕊 interested in PTSD healing, Vietnam/all Vets & Mental Health. I'm a mother of a princess 🇺 a pothead & a patriot & Yia Yia to baby P",en,
1179123017009393664,₦Ø₮ ₳ ฿Ø₮,RUSHEN_BOT,"I'm not a bot, but you'll probably accuse me of being one.",en,
30202233,Joanne,rushmom22,"MBA, single parent, and former analyst who seeks truth and justice in this crazy world!",en,
2383177280,Russell Brett,RussellKBrett,Value Investor/Swing Trader using Fundamental/Technical Analysis w/occasional pithy comments on other matters. Follow me on StockTwits @russellkbrett for stocks,en,
374363144,Robert,rwhphotography,"Photographer•
Live Music Enthusiast •Wing Chun Practitioner",en,
8707402,What if I am a cat?,rvolt24,"I've been on Twitter longer, so you must be a Bot. 👌
scio me nihil scire
https://linktr.ee/rvolt24",en,
266789677,Ryan Qasem,RyanQasem,Disruptive tech • Audience restricted,en,
554888488,Ryan S. Walters,ryanswalters73,Historian. Two books out next year from Regnery History - Apollo 1 and Warren Harding. Working on a political history of the Vietnam War! Disciple of Christ!,en,
483148473,RINOHunter23🇺🇸,RyanVolkman1,"God, Country, Family. Buffalo & 45 for life! “Praise be to the Lord, my rock, Who trains my hands for war & fingers for battle!” Patriot Party! Leave an impact!",en,
1010899055348670464,Ginger Weizc,RysavyVrah,"I am.... Otaku Cosplaying Animephile.  Obnoxious.
DJ in real life. Gamer. Oh! I also can use polearms effectively and throw knives. #Independent",en,
4837649506,Saci Singh,saci_sundari,"Married, Stylist, 🇺🇲",en,
1254090649948884992,乃ᵃᵇʸƳᵒᵈᵃ🇺🇸,SackJD,"GAB: GenocidialBabyYoda
PARLER: @RealBabyYoda
Well-endowed Space Stud
Turn-on's: 1A/2A/BoR/Beef/Oxford,/Hayek
Pronouns: Yo/Duh
Parodisical Account.",en,
716112072057053184,King Nothing,Sad_But_True_17,Patriot.     Proudly Blocked by the Democratic Socialists of America,en,
291729129,saj9291113,saj9291113,"if you’re trying to insult me, it’s because you don’t know how to confront my ideas. twitter degrees in medicine, business, accounting, law, animal husbandry.",en,
815020853830307841,1Spunky1- 🇺🇸🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲,sale_judy,"Personnel Consultant, CPC,  Software Engineers, Coders & Techies. America first 🇺🇸! Southern gal says don't lie be honest. Retweets are not an endorsement .",en,
46265267,Salina Sells,Salina_Sells,Doing shit,en,
1246570655660658688,SallyNotmypresident!,Sally55428478,Trumper forever!,en,
31215405,Maroon Doglover,SallyMoore1234,andrew Cuomo is the Gold standard of assholes. I still have Parler on my phone.......,en,
23479816,Aunt Laura,SallysMom,Weather DIY & Home Travel Photography Politics Trending History Celebrity Interesting Pictures,en,
280848678,🇺🇸🦅Salosso🇬🇧,Salosso,My Political Views are Everywhere. Former Bernie Supporter. #WalkedAway from the Democratic Party. #PoliticallyHomeless #GoHawks #DogLover #BackTheBlue,en,
1180963767707951105,Alrufaieya,Salrufaiee,يكولون العراق انتهى وراح اكوللهم لا لي هسة عطره يفوح من القداح يكولون العراق ألم وعذاب وجراح اكوللهم الفرح موجود وبيدنا المفتاح,en,
50349525,Sam Adams,SamAdamsTPP,Just a regular guy that loves the 🇺🇸! #Conservative #Army #Veteran #TeaParty #Trump2020 #KAG2020 #KAG #MAGA #TeamTrump #TrumpTrain #NRA #2A #MarchForTrump,en,
2211919574,Sam I Am 🏆,samiam__3,“Family Evolves And Remains” #RedPillGang,en,
3254387593,Samira Wilson,SamiraWilson123,Social Media Manager||Blogger||Loves to travel||Reader,en,
1183181014899802112,Sell With Sammy O,SamOropeza6,Sammy O PHL Real Estate Development #SellWithSammyO,en,
299843805,Samuel Herrick,SamuelHerrick40,"dad, husband, Windows 10 fan, urban gardener who is looking for that next secret ingredient for my barbeque sauce.",en,
96476726,Sanddragger,Sanddragger,"Ask me and I will tell you. No more censorship. Donald Trump is my President! Old Glory is my flag. FUCK JOE BIDEN!
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸",en,
77562748,Sandi DeMita Dalomba 🇺🇸,SandiDeMita,"TIMES 2006 Person of the year. American, Californian,Designer, Dancer, Biz Owner, Mother, Wife, Christian #Biden/Harris #BLM. Animal Ally. Wear a mask. 🇺🇸",en,
277724676,AdiehardTrumpsupporter,sandraduckett,"Educator, Realtor, & Member of Wisconsin Women2020 for Trump. #MAGA2020 #MAGA #Trump2020 @teamtrump @wisgop #KAG  #USMCA",en,
1241155073788395520,Sandy 🇺🇸,SandyAtkins_,#MAGA 🇺🇸,en,
824005297391943680,Sandy Button,sandybutton0418,"Nurse,  Mom, Grandma, Patriot, MAGA, KAG, Creek Indian, Displaced Texan",en,
777332713154088960,SandyJean,SandyCraftsalot,✝️🇺🇸TRUMP 2020 🇺🇸💙Back the Blue💙✝️❤️Patriot❤️Christian ❤️Conservative ❤️I kneel only before God❤️MAGA❤️🇺🇸Best President ever🇺🇸❤️IFBAP,en,
1123882718306230274,Forget Me Not,santayuda_,"Catholic, Biafran, Sympathiser",en,
716277987428044801,Kari Baxter Donovan🇺🇸🏴󠁧󠁢󠁳󠁣󠁴󠁿🇮🇪🇩🇰🏴,Saorsa1776,Anti-Marxist,en,
716277987428044801,Kari Baxter Donovan🇺🇸🏴󠁧󠁢󠁳󠁣󠁴󠁿🇮🇪🇩🇰🏴,Saorsa1776,Anti-Marxist,en,
179719307,S♥a♥r♥a♥h♥ ♥R♥e♥y♥n♥o♥l♥d♥s,Sarah__Reynolds,🇺🇸 The best is yet to come. 🇺🇸 https://gab.com/Sarah__Reynolds,en,
777648789196648448,Simone Sarow,SarowSimone,Observadora do 🎪 🎪 🎪,en,
63728071,Sasi,sasiv76,"Simplicity is the Ultimate Sophistication ! 
Temporarily Quitting Twitter.",en,
77439459,PAPatriot,sassy_63,"""The best is yet to come""  
President Donald J. Trump 1/19/2020",en,
758011007000203264,Sarcastic Patriot,SassyPatriot68,"I am a christian, wife, mother, friend & a conservative republican. I have a Ph.D. In sarcasm! I love the beauty of the USA & its people. KAG 2020!",en,
1004817203609423873,Dead Che 🖕🏻🇨🇳,satcherfield,Socialism is for stupid people. China is our enemy.                Fuck/You,en,
3061460472,Tom Markowski,SatirizeThis,"Independent #Satire for Independent Minds. Not for cranky people. Opinions here, not found in stores. Living Behind Enemy Lines in New Jersey  #hodl BITCOIN!",en,
516065531,DEPLORABLE 4 life,saturn0715,"#Conservative Independent American, #MAGA,#KAG,#2A Proud Trump Supporter.I WILL fight for my POTUS. #BESTMAGAFAMILYEVER 
        Huge WWE fan since I was 10",en,
895347487233462272,Saving America,SavingAmerica4U,Just another American that is censored by Big Tech.,en,
2198033347,Kristy,savoie_kristy,Wife and mom. living the best life anyone could ask for. 🇺🇸🇺🇸🇺🇸❤️🤍💙 USA first. #MAGA #KAG I 💯 support LE and military. #usmcwife #maga,en,
73103223,savvydrivel,savvydrivel,#TrumpTrain 🚂 6/16/15 - #MAGA - 🇺🇸🇮🇱 - #LockThemAllUp - Constitution Originalist - Social Libertarian - Economy Hawk - #CT -#WalkAwayfromDemocrats 🇺🇸,en,
51318700,Sarah Verre,Savycon63,Conservative/Catholic/Pro-Life/Pro-Israel/God & Country/Faith & Family/MAGA🇺🇸KAG🇺🇸,en,
985507718,Just Sayin 🇺🇸👍🇺🇸,SayinWhatever,"""Now the Lord is the Spirit, and where the Spirit of the Lord is, there is freedom.” - 2 Corinthians 3:17 🇺🇸",en,
1160962899575287814,MarxismIsTyranny,SayNoToTotalit1,Speaking out against the Marxists in the democrat party and their praetorian guard media! #constitution #No1Awithout2A #KAG #NOtoSOCIALISM,en,
119277305,Stephen Bradley,sbcook10,Human | Adventurer | KSU Alum | Advocate for the Unspoken | #MAGA #65roses #WWP,en,
23615794,SB Design Studios,SBDSLLC,"As an architect married to a Realtor we live, eat and breath real estate! We help achieve dreams by assisting clients in designing/renovating, buying/selling!",en,
450967940,StacyBdawg,sbgriffdawg,"Born & bred a Georgia Bulldawg, Member of DawgNation & MAGA! Lord, Family, Dawgs & Country! Proud mom of The Feature Twirler @OklahomaStateU",en,
968328758322126848,PRESIDENT-SBmamai,SBmamai,Proud Patriot ❤️🤍💙. PARLER-GAB as backup-SBmamai Pronoun:Patriot,en,
909519714,Shawn Carvalho,SC___23,Architectural Designer,en,
198313485,Dr.2MinutesToMidnight,SCcoast_agent,God and Country,en,
742063133393489924,Mark Schaffer,schaffogg9,no longer watch sports just hang with my girl and ride my Harley,en,
47594097,David G. Hill,scheerbart,"“Don’t let it happen, it depends on you.” -George Orwell",en,
928642465762021376,Schroonman,Schroonman,"Dad to 3 amazing humans! Sarcastic, funny and loyal to my beliefs. I form my OWN opinions. Followed by Gen. Flynn. #MAGA 🇮🇹🇺🇸",en,
4751085693,Schubes,Schubes5,|18| twitch affiliate | @baueroutage for CY young | Blocked by @joececot | #glazersout #woodwardout | Philly born + Raised #f3forever,en,
999422715692961792,Scissorsnhand 🇺🇸🦅President Elect,Scissorsnhand1,"Patriot, Army wife, mother, grandmother & 2A activist.",en,
16546064,Scott M.,Scott_MAGA_KAG,"Published & Award Winning Artist. #MAGA #KAG #Trump2020Landslide
Politically Incorrect veteran. Proud supporter of President Trump. I follow back all Patriots!",en,
1829154972,Scott Alan Buss,ScottAlanBuss,Christian. Husband. Father of five. Author. Blogger at Fire Breathing Christian and vlogger at the Hellrazer Report.,en,
227702364,Scott Caughorn,scottcaughorn,Official Twitter account of Scott Caughorn. VFL  I enjoy life and live for every exciting moment!,en,
16841186,⭐️🇺🇸Giomerica🇺🇸⭐️,ScottGiorgini,"Red Pill Dispenser, Drummer, Photographer, Keynote Speaker, Trainer, Entrepreneur, Dog Lover, Eye Roller & confessed sugar addict",en,
28317882,Skinns11,ScottHesse11,"Father, husband, & sports fan with a great wife and friends. Yanks, 'Cuse, Knicks, Niners, Smigs.   #MAGA    Work hard, play hard. #LgCno",en,
866824419078848513,Scott Myers,ScottMy20278797,"A veteran, A hard working Iron-worker and, a proud American.",en,
22284734,Scott N,ScottNin,"World Traveler, Conservative Political Activist and one of America's Proud Deplorables. #MAGA #CPAC #NRA #1stTuesdayConservatives",en,
2432391961,Scott,ScottWaller10,"Council of Ten: Dead in Venice (A Billy Casey Novel Book 2) http://amazon.com/dp/B074N75Y1L/…

Vatican Precinct (A Billy Casey Novel Book 1) http://amazon.com/d",en,
885722252,Scott Voss,ScottVHawk,Proud conservative father and husband.,en,
19751420,El Presidente-Elect 🧢,ScottWitlin,"Life-long Dem, pushed right by irresponsibility & corruption of far left. Left the party 12/18/19 - for obvious reason. If locked out Parler: @ScottWitlin",en,
31687470,I Love My Pillow,ScottyODoggy,"If you must judge me, judge me by my actions and not by the color of my skin.",en,
1263124803428417538,Galaxy Scout,ScoutieUSA,Working to raise my vibrations. Believer in the Divine Matrix ♒️🌞/♍️🌝🙏🏻 God Bless Donald Trump! 🇺🇸 🐸,en,
782743639881424896,Charles Manning,scrumptd,Make America & Schools Safe Keep America Great  Ban Commies & Fascists NRA Patriot  US Constitution  go Parler @Cwm2015,en,
238720466,Spirit of '76🇺🇸,SCWaterMaker,Libertarian conservative. Marine Corps veteran. Old school metal and outlaw country fan. 🇺🇸🦅🌎⚓  http://infowars.com,en,
17454666,Aj4🇺🇸🏳️‍🌈,SDajd4,gay/bi you decide I don’t care. #MAGA 🍑🍆🏈🏒⚾️🏀☕️🍸🍺🍷🥩🍔🏋️🤘🎸😈,en,
21900039,🇺🇸 LFS6B FAN -RAV🚂💨💨💨💨,SDaviesLaird,"Motocross Freak, Mom, Wife,Stop Election Fraud #M.AGA SocialistsWillBeBlocked 🤚🏼",en,
331824540,Shelly Watson 🇺🇸,sdcwatson,Fmr. Federal/DoD Contract Specialist. Federal Contracting Consult- Veteran Women & Minority Owned Small Business. KEEP TEXAS RED TRUMP2020!,en,
23516419,Shawn Dewane,sdewane,"Free market Capitalist, by trade, training and philosophy.",en,
220198982,Birdie Sloan,sdixiecotton,"Christian, grandmother (birdie), artist, fiscal conservative. Perception is 'Reality'. WE ARE THE MEDIA! http://gab.com @sloanranger777 parler @sdixiecotton",en,
875807737665531907,Seamonkey,Sea3monkey,"Retired 22yrs public school teacher, married 35 years, Mother of 3, Daughter of Korean War Vet, #NRA #MAGA #KAG #BuildTheWall",en,
794670818852741120,Sean Hodges Connell,sean_h_connell,"Author / Writer. Author of The Phoenix Working Group available at Amazon, Kindle Self Publish.
A CIA working group's search for Radical Islamic Terrorists",en,
1152962246592483333,JoeBidenIsAMoron,SeanCra57756411,Joe Biden is the dumbest President in the history of the United States. He cheated to get elected and his base are absolute imbeciles. 47 year failure.,en,
981356187907166209,Sean Carlson,SeanRipmsm,Non Sum Qualis Eram,en,
65532961,Sean's Ramblings,seansramblings,A Pittsburgher living in the DC area. I also write a blog that is occasionally pretty good. Sheffield Wednesday & Pittsburgh sports fan. Ithaca College grad.,en,
731204530407374852,Narnia Pres. Elect,Seavagram,Be a Good Person 🤙🏼,en,
482078000,Suzanne Cole-Rice,secolerice,"Property Casualty Insurance professional. Army Brat. Originally from Wyoming. Conservative. Love reading, history, camping, travel, photography.",en,
45205941,Sedona Nielsen,SedonaSid,Investment trader for fun and profit. Loyal patriot. Proud Texan. Green Bay Packers Shareholder. Owner of a wolf named Sedona's Scout. Love wolves.,en,
841413124871868418,See Mkay,seeemkay1,🇺🇸👌,en,
1160737352005881856,SeeNoEvil,SeeNoEv37403523,"Nationalist that believes in America first. If you don’t take care of your own, you have no business being in the “taking care of” business at all!",en,
1074462859,TX RANCH WIFE🇺🇸🇺🇸🇺🇸🇺🇸🐂🐎🐾,self_mary,"Proud Native Texan, Christian, happily married and mom/mimi. Gun loving Trump Supporter. God bless America! #MAGA #TRUMP2024 #BidenCheated #StolenElection",en,
3327312651,Von0311,SelfDefenseUS,Husband | Dad | Day Trader | Semper FI | God Bless Texas,en,
240789000,"Steve Mitchell, CIC, CPIA",SEMitchell70,Senior Marketing Representative,en,
886202178733568001,Senior Boobies,SeniorBoobies,"I'm just a boob trying 2 make it!  (+)(+) 
""Actions speaks louder than political correctness"" Quote by Senior Boobies",en,
69280076,Sensei Mitch,senseimitch,"Speak when others are silent, stand when others flee.  It isn't if you win or lose but how and why you fight the fight.  

#Catholic #Kyokushin #KAG #DEMsLie",en,
1099057090184720384,OkayUSA 👌🇺🇸 ➐,serc821,Make your own way in life without excuses. Love God and the USA. I like to doodle in the stock/crypto market$.,en,
19509405,Sergio Alvarado,sergioalvarado,Brand Strategist and Digital Marketing consultant specializing in non-profit sector. Media monetization and donor development. Miami | Orlando | Latin America,en,
3548306595,Secretary of Defense elect patriotic spirit 🇺🇸,servme2,100% Trump Supporter/Vietnam Era/Air Force Veteran/Grandma 👵 MAGA and KAG 🇺🇸 911 and Benghazi NEVER FORGET 🙏 FIGHT BACK,en,
711182619,🇺🇸Tim Sewall🇺🇸,SewallTim,"Father / husband,Patriot, Trump supporter, And all out American. don’t believe everything I repost ! Think for yourself!$TimSewall45",en,
3419594272,Librarians.cc 🟧,SexHarassed,#MeToo librarians suffer hostile work environments. #TimesUp = http://Librarians.cc — Parler: @SafeLibraries; http://cash.me/7DanK; SafeLibraries@pm.me,en,
73702693,Paul Hansen,Sfortzando,Wife: Susan,en,
1469753282,FLRW,sfwhittle,"LOVE GOD, My Children, My Husband/BFF, My Family, AMERICAN • Remember Our History #Patriot #AmericaFirst ❤️🤍💙🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸❤️🤍💙",en,
45058489,EGB,SGIHome,"🦅Patriot, anti-socialism, anti-communism, anti-corruption, anti-BS⭐
🇺🇲 🇺🇲 🇺🇲 
⭐VERITAS⭐LIVE FREE OR DIE ⭐
Will not entertain the trolls
#MAGA🦅",en,
822601800092176384,Shadow Bard 💸📉,ShadowBard,Conservative centrist | Catholic | Non-Fiction Blog Writer | Fiction Novel Writer with too many WIPS | Tired of living quietly,en,
